historic,memorial,artist_name,artist_name:en,artist_name:ru,artwork_type,height,min_height,name,name:de,name:en,name:fa,name:fr,name:hy,name:ml,name:ru,name:tr,start_date,tourism,wikidata,wikipedia,material,wikipedia:fr,wikipedia:hy,wikipedia:ru,amenity,man_made,wikimedia_commons,author,architect,year,statue,subject:wikidata,subject:wikipedia,check_date,fountain,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,email,fax,fee,name:ca,opening_hours,phone,website,memorial:subject:ru,name:ja,name:simple,contact:facebook,contact:linkedin,contact:twitter,contact:youtube,facebook,name:uk,wheelchair,contact:instagram,inscription,inscription:hy,inscription:ru,contact:email,contact:website,alt_name:en,charge,name:pl,artist_name:hy,memorial:conflict,operator,operator:en,operator:hy,operator:ref,price,wikipedia:en,seasonal,bottle,stele,war_memorial,drinking_water,zoo,material:wikidata,capacity,fixme,museum,was:amenity,contact:phone,layer,disused:amenity,payment:american_express,payment:mastercard,payment:visa,note,internet_access,description,addr:city:en,addr:street:en,alt_name,artist:wikipedia,monument,model,model:wikidata,vehicle:type,name:etymology:wikidata,location,source,covered,lit,subject:en,level,colour,type,religion,year_of_construction,short_name,short_name:en,short_name:hy,openplaques:id,historic:civilization,ruins,surface,backrest,seats,memorial:subject,subject:wikipedia:ru,outdoor_seating,description:ru,ele,archaeological_site,image,support,inscription:en,building,building:levels,int_name,area,loc_name,highway,name:etymology,building:colour,building:material,roof:shape,denomination,instagram,roof:levels,building:levels:underground,attraction,alt_name:hy,alt_name:ru,bridge:structure,old_name,old_name:en,old_name:hy,old_name:ru,building:facade:colour,building:facade:material,fence,fence_type,contact:tiktok,toilets:wheelchair,tomb,historic:period,area:highway,architect:wikidata,artist:wikidata,name:ku,artist_name:fr,name:es,payment:cash,payment:credit_cards,wikipedia:de,artwork_subject,addr:floor,description:en,sculpture_type,nat_name,panoramax,name:prg,barrier,railing,handrail,incline,ramp,step_count,smoothness,tunnel,orig_geom_type,orig_geom_wkt,feature_id,dist_to_g_m,lon,lat,geometry_wkt
memorial,bust,Լևոն Թոքմաջյան,,Левон Токмаджян,,,,Վահրամ Փափազյան,,Vahram Papazyan,,,Վահրամ Փափազյան,,Ваграм Папазян,,2012,,,hy:Վահրամ Փափազյանի կիսանդրի (Երևան),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Выдающийся армянский артист. Народный артист СССР и АРМ ССР,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457641.019438 4450516.479837),195,3068.052800830598,44.5022759,40.20398279999999,POINT (44.502276 40.203983)
vehicle,,,,,,,,,,BTR-152,,,ԲՏՌ-152,,БТР-152,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,БТР-152,Q312465,troop␣carrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459575.266747 4449513.182513),196,2217.254328338052,44.5250659,40.19503939999999,POINT (44.525066 40.195039)
vehicle,,,,,,,,ԲՄՊ-1,,BMP-1,,,ԲՄՊ-1,,БМП-1,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,БМП-1,Q155494,troop␣carrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459585.730418 4449524.792409),197,2232.4784453428397,44.5251881,40.1951445,POINT (44.525188 40.195144)
aircraft,,,,,,,,ՄիԳ-19,,MIG-19,,,ՄիԳ-19,,МИГ-19,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,МИГ-19,Q153307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459535.928086 4449566.283525),198,2245.529524790106,44.5246004,40.1955159,POINT (44.5246 40.195516)
memorial,pulpulak,,,,,,,,,,,,,,,,,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459551.939331 4447897.725404),199,1097.8039445234679,44.5248934,40.1804843,POINT (44.524893 40.180484)
memorial,bust,,,,,,,Ղազարոս Աղայան,,,,,,,Газарос Аганян,,,,,hy:Ղազարոս Աղայանի կիսանդրի (Երևան),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456489.614193 4449590.237378),200,2851.0478052166272,44.4888099,40.1955792,POINT (44.48881 40.195579)
memorial,bust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (455450.03608 4449323.049926),201,3519.8583792039153,44.4766152,40.19311749999999,POINT (44.476615 40.193117)
memorial,pulpulak,,,,,,,,,,,,,,,,,,,,,,,,drinking_water,,,,,,,,,,bubbler,yes,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Поставлен в честь погибшего, в карабахском конфликте, брата одного из жильцов дома 30Ա",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (453943.541401 4447919.466834),202,4573.187957580607,44.4590177,40.18039110000001,POINT (44.459018 40.180391)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (448913.042281 4444907.791398),203,9953.700166856459,44.400170900000006,40.1529676,POINT (44.400171 40.152968)
memorial,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458400.625219 4449107.633409),204,1538.9202920530165,44.5112922,40.1913283,POINT (44.511292 40.191328)
memorial,plaque,,,,,,,Գալուստ Անուշավանի Գալոյանը,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Այս տանը 1961-2003թթ ապրէլ է ականավոր պատմաբան ակադեմիկոս Գալուստ Անուշավանի Գալոյանը,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458087.488167 4448727.053285),205,1227.546224117719,44.507638400000005,40.18788399999999,POINT (44.507638 40.187884)
memorial,plaque,,,,,,,Ծատուր Պավելի Աղայան,,Tsatur Aghayan,,,Ծատուր Պավելի Աղայան,,Цатур Павлович Агаян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7849437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459128.695463 4448979.409805),206,1539.8708648538134,44.51985340000001,40.1902089,POINT (44.519853 40.190209)
memorial,bust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458510.299245 4448437.746673),207,865.6162342764756,44.5126238,40.1852986,POINT (44.512624 40.185299)
memorial,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458985.686728 4448683.287688),208,1211.2366430932273,44.5181923,40.1875341,POINT (44.518192 40.187534)
memorial,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458982.139995 4448633.66874),209,1164.4236049194608,44.5181538,40.1870869,POINT (44.518154 40.187087)
memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457579.679576 4448672.433755),210,1436.6955177467858,44.5016768,40.18736640000001,POINT (44.501677 40.187366)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457544.012372 4445317.927049),211,2449.9411106888824,44.501479,40.1571432,POINT (44.501479 40.157143)
memorial,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (455317.184795 4449507.159626),212,3727.8654333208897,44.4750417,40.19476910000001,POINT (44.475042 40.194769)
locomotive,,,,,,,,Locomotion L-0343,,Locomotion L-0343,,,,,Паровоз Л-0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457452.46652 4448589.966869),213,1463.0976800044166,44.5001879,40.186617,POINT (44.500188 40.186617)
memorial,sculpture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457279.774898 4448551.403437),214,1567.316449997702,44.4981619,40.1862608,POINT (44.498162 40.186261)
memorial,bust,,,,,,,Վազգեն Սարգսյան,,Vazgen Sargsyan,,,Վազգեն Սարգսյան,,Вазген Сарксян,,2007,,Q16400258,hy:Վազգեն Սարգսյանի կիսանդրի (Երևան),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458386.575765 4447484.678661),215,146.04416800424303,44.5112321,40.17670609999998,POINT (44.511232 40.176706)
tank,,,,,,,,Տ-34,,T-34,,,Տ-34,,Т-34,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Т-34,Q172233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459556.869452 4449493.534452),216,2191.1713945183374,44.524851,40.19486150000001,POINT (44.524851 40.194862)
vehicle,,,,,,,,Կատյուշա ԲՄ-13,,Katyusha BM-13,,,Կատյուշա ԲՄ-13,,Катюша БМ-13,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,БМ-13,Q4073954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459510.64659 4449539.046895),217,2209.74109856091,44.5243051,40.19526930000001,POINT (44.524305 40.195269)
missile,,,,,,,,Ս-75,,S-75,,,Ս-75,,С-75,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,С-75,Q163186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459499.269336 4449526.931409),218,2193.7765776284546,44.5241722,40.1951596,POINT (44.524172 40.19516)
memorial,bust,,,,,,,,,Ara Sargsyan & Hakob Kojoyan,,,,,,,,,,,stone,,,,,,,,,,,,,2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum is nearby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458140.45491 4448505.674116),219,1001.6346877242537,44.508275,40.1858922,POINT (44.508275 40.185892)
memorial,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456462.848952 4448572.980924),220,2272.882636471975,44.4885643,40.186413200000004,POINT (44.488564 40.186413)
,,,,,,,,Zoravar Andranik museum dedicated to Fidai movement,,,,,,,,,,museum,,,,,,,,,,,,,,,,2023-03-26,,,,,,,,,,,,,Tu-Su 12:00-17:00,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457560.734606 4445752.854578),221,2049.0752660499875,44.5016467,40.161062399999985,POINT (44.501647 40.161062)
memorial,stele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (453834.532158 4447024.528486),222,4700.996066628818,44.4578015,40.17232250000001,POINT (44.457802 40.172323)
memorial,statue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Երևան,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454175.297717 4448520.714568),223,4430.946604548384,44.461697,40.1858205,POINT (44.461697 40.18582)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,Երևան,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454187.938863 4448537.420944),224,4422.215870002047,44.4618443,40.18597169999998,POINT (44.461844 40.185972)
memorial,obelisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454154.857606 4448930.523767),225,4555.880071148951,44.4614277,40.18951140000001,POINT (44.461428 40.189511)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (455021.781939 4449362.493867),226,3915.0760841606234,44.4715814,40.19344999999999,POINT (44.471581 40.19345)
memorial,bust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454983.964108 4449367.092409),227,3950.8330363060513,44.4711368,40.19348939999998,POINT (44.471137 40.193489)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454260.493493 4449093.973189),228,4507.684145178763,44.462657,40.1909897,POINT (44.462657 40.19099)
memorial,obelisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454316.162316 4449106.146025),229,4459.495976386395,44.4633101,40.1911024,POINT (44.46331 40.191102)
memorial,stele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khachkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454212.549017 4448830.89674),230,4471.786644005334,44.4621125,40.188617,POINT (44.462112 40.188617)
memorial,sculpture,Բաղդասաիյան Գետիկ,Baghdasaryan Getik,,,,,Օհան Դուրյան,,Ohan Duryan,اوهان دوریان,Ohan Dourian,,,Оган Дурян,,,,Q120063301,,metal,,,,,,,,,,,Q2087820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458775.850212 4448476.774628),231,944.7199109971458,44.5157406,40.1856633,POINT (44.515741 40.185663)
memorial,plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456419.664212 4449529.879967),232,2859.220702804094,44.4879922,40.1950318,POINT (44.487992 40.195032)
memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (453807.384379 4448850.877806),233,4867.117879535068,44.4573516,40.188774800000004,POINT (44.457352 40.188775)
memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (453902.498484 4448899.824751),234,4788.749318784646,44.4584654,40.189221,POINT (44.458465 40.189221)
memorial,war_memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (453458.745226 4445564.327223),235,5429.6550520276005,44.4534937,40.1591466,POINT (44.453494 40.159147)
memorial,stele,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (454750.432183 4449850.377269),236,4390.440939843515,44.4683593,40.197830800000006,POINT (44.468359 40.197831)
memorial,stone,,,,,,,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456394.38299 4448626.887859),237,2358.161365861062,44.4877564,40.186895299999996,POINT (44.487756 40.186895)
tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456550.401783 4448518.987085),238,2170.5221110858647,44.4895964,40.18593129999999,POINT (44.489596 40.185931)
tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456555.176332 4448518.759844),239,2166.127472203072,44.4896525,40.18592949999999,POINT (44.489652 40.185929)
tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456559.610432 4448518.545662),240,2162.046281131285,44.4897046,40.185927799999995,POINT (44.489705 40.185928)
tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (456564.708406 4448518.305468),241,2157.358457497157,44.48976450000001,40.1859259,POINT (44.489765 40.185926)
